,Unnamed: 0,avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
486,486,26.0,10.0,106.5,357.4,39572.0,4312.0,11.6,0.0,"(37413.8, 40362.7]",46.9,44.9,50.1,"Pierce County, North Dakota",2.08,58.1,16.3,12.2,50.4,21.1,33.2,13.5,60.3,0.9,65.0,48.8,36.6,28.7,18.8,96.63253697,0.523321957,0.0,0.068259386,50.99108028,9.305373526
487,487,67.0,27.0,164.9,436.3,51097.0,11630.0,12.3,0.0,"(51046.4, 54545.6]",42.5,40.5,43.8,"Pierce County, North Dakota",2.2,48.5,11.4,21.5,40.4,9.6,30.2,12.3,63.5,1.2,65.0,58.0,48.9,29.7,11.2,83.66344325493273,0.095106346,0.579284109,0.8458260390000001,43.30143541,2.600671141
488,488,35.0,16.0,181.4,447.0,56270.0,5448.0,8.4,0.0,"(42724.4, 45201]",41.0,42.1,46.6,"Ransom County, North Dakota",2.25,56.3,20.1,45.7,25.6,8.6,35.3,14.6,64.5,2.0,83.6,63.9,41.2,29.4,8.8,97.21254355,0.586832936,0.550847458,0.0,51.70068027,9.291187739
489,489,14.0,6.0,161.1279248905957,403.5,60957.0,2571.0,7.7,0.0,"(54545.6, 61494.5]",39.9,39.5,39.5,"Ransom County, North Dakota",2.46,60.2,28.9,37.3,32.8,1.0,30.1,13.4,65.7,1.6,87.9,48.8,50.2,21.9,18.8,98.32162373,2.313187763,0.507416081,0.0,58.33333333,4.896421846
490,490,76.72,28.0,137.7,456.9,57177.0,16402.0,9.7,0.0,"(54545.6, 61494.5]",38.9,39.5,41.5,"Richland County, North Dakota",2.28,54.1,6.4,29.2,40.4,5.3,28.5,16.8,66.1,3.0,82.7,66.5,57.3,25.6,10.2,94.00012257,0.465771894,0.343200343,0.80284366,51.63756371,6.603510727
491,491,71.24000000000001,26.0,216.9,474.1,35630.0,14649.0,31.6,0.0,"(34218.1, 37413.8]",30.3,28.9,31.0,"Rolette County, North Dakota",2.5,38.8,17.1,25.0,40.4,2.3,35.3,16.1,48.9,4.8,35.8,48.8,26.9,36.9,29.2,20.06483653,2.313187763,0.255207615,0.8458260390000001,37.72517805,6.726726727
493,493,10.96,4.0,124.8,374.8,44990.0,1310.0,15.9,0.0,"(42724.4, 45201]",52.0,51.9,52.2,"Sheridan County, North Dakota",2.05,63.2,40.7,33.3,40.4,13.0,36.8,12.0,54.7,2.0,67.9,48.8,26.0,36.3,18.8,98.27973074,0.0,0.0,0.224382947,55.74272588,5.372916101
494,494,15.0,6.0,192.11560016075734,481.1,33950.0,4370.0,33.6,0.0,"[22640, 34218.1]",27.0,25.3,28.4,"Sioux County, North Dakota",3.93,27.2,27.7,28.2,42.4,1.7,31.8,13.5,5.372916101,20.3,36.8,29.4,24.7,39.7,31.8,14.08675799,0.0456621,0.159817352,0.159817352,31.69398907,8.229665072
495,495,117.82000000000001,43.0,131.8,425.7,76672.0,27157.0,15.9,31.10032966,"(42724.4, 45201]",35.0,34.2,36.0,"Stark County, North Dakota",2.44,55.8,17.1,26.8,40.4,5.3,35.3,17.5,71.4,2.8,83.3,68.0,55.9,19.6,5.9,92.62610032,1.114293698,1.25751013,1.844348191,52.61446524,10.50256729
496,496,10.0,4.0,117.6,341.9,59408.0,1956.0,7.1,0.0,"(54545.6, 61494.5]",50.2,39.5,42.4,"Stark County, North Dakota",2.09,62.2,17.1,34.95140260766503,40.4,3.8,30.9,16.3,62.6,4.0,84.8,60.8,38.8,29.8,7.9,83.66344325493273,2.313187763,0.550847458,0.353713997,54.11392405,7.098765432
497,497,130.0,53.0,172.5,471.0,53333.0,21103.0,11.6,0.0,"(51046.4, 54545.6]",40.6,38.4,43.4,"Stutsman County, North Dakota",2.5,50.8,14.4,31.0,40.4,5.3,35.5,19.3,64.6,2.5,77.7,48.8,41.2,27.7,11.5,94.46289619,0.521920668,0.488707535,0.830328336,45.31508664,5.223193741
498,498,19.0,7.0,210.6043806376708,527.4,51961.0,2272.0,15.9,0.0,"(51046.4, 54545.6]",48.5,49.3,42.4,"Towner County, North Dakota",2.25,65.9,19.2,41.0,40.4,15.4,33.2,14.2,59.7,2.9,76.1,54.7,33.5,35.1,14.5,89.97384481,0.0,0.087183958,0.217959895,51.63756371,16.4556962
499,499,53.0,19.0,158.0,475.3,58995.0,8014.0,8.9,0.0,"(54545.6, 61494.5]",41.4,39.5,43.1,"Traill County, North Dakota",2.35,54.6,6.5,19.6,40.4,5.1,35.3,19.5,63.0,2.7,83.1,64.9,53.0,36.3,10.4,83.66344325493273,0.58189922,0.259997524,0.8458260390000001,51.40329469,4.19412822
500,500,266.0,99.0,189.6797133160668,475.0,54366.0,27157.0,13.1,0.0,"(51046.4, 54545.6]",37.7,36.7,42.4,"Autauga County, Alabama",2.5,54.8,19.1,38.8,40.4,5.4,33.5,13.5,5.372916101,7.6,73.1,56.8,46.1,30.0,14.3,77.39990221,18.67948788,0.967023415,0.925372594,56.06981761,5.87213091
501,501,1072.0,424.0,174.3,454.6,49626.0,203709.0,13.0,0.0,"(42724.4, 45201]",42.2,40.9,43.3,"Baldwin County, Alabama",2.5,53.8,17.7,33.4,40.4,8.6,35.3,12.3,55.0,7.5,65.0,51.3,42.6,33.7,17.5,86.43149635,2.313187763,0.669840765,0.958379672,53.93501026,5.381477705
502,502,220.0,98.0,195.9,445.2,41450.0,27157.0,18.1,22.75675307,"(40362.7, 42724.4]",38.8,37.6,39.6,"Chilton County, Alabama",2.68,54.4,13.5,41.9,41.0,3.6,39.2,9.1,52.1,7.6,60.8,48.8,41.2,36.3,20.4,84.04573359,10.33341701,0.287546498,4.119217691,54.86235142,5.95355245
503,503,116.0,51.0,201.7,468.1,36409.0,18433.0,20.4,0.0,"(34218.1, 37413.8]",41.4,40.5,41.7,"Arkansas County, Arkansas",2.39,49.8,20.3,39.8,33.6,5.3,42.5,8.3,54.3,8.3,52.0,37.9,30.1,47.3,29.8,72.38268112,25.68469382,0.448454434,0.224227217,46.13199018,7.128810226
504,504,119.0,60.0,212.3,430.8,36176.0,20838.0,22.7,0.0,"(42724.4, 45201]",41.4,40.2,42.1,"Ashley County, Arkansas",2.52,53.0,16.0,35.9,40.4,3.6,41.4,9.0,46.7,11.8,48.7,48.8,29.3,48.5,31.0,70.83235197,25.98803523,0.05652645,2.176268312,50.99075297,5.180598555
505,505,370.0,156.0,194.7,490.9,37873.0,27157.0,15.9,0.0,"(42724.4, 45201]",51.5,50.2,52.4,"Baxter County, Arkansas",2.23,52.4,17.6,42.1,40.4,1.3,35.6,13.1,44.0,7.6,60.3,36.4,30.5,51.1,18.8,96.75194932,0.328947368,0.504385965,0.519005848,52.90134332,4.674318905
506,506,887.0,375.0,166.2,401.0,57408.0,27157.0,11.9,0.0,"(54545.6, 61494.5]",35.0,34.3,35.7,"Baxter County, Arkansas",2.75,59.9,14.7,39.8,40.4,9.7,30.8,19.9,60.9,4.2,68.5,57.4,52.6,28.3,16.5,87.92894987,1.490776581,0.550847458,2.515554287,51.63756371,5.82126689
507,507,210.0,102.0,198.2,426.3,39779.0,37222.0,16.9,0.0,"(37413.8, 40362.7]",41.4,40.4,42.7,"Boone County, Arkansas",2.5,57.7,10.6,34.4,40.4,4.3,35.3,9.3,51.6,8.4,59.2,42.8,36.5,43.5,18.8,96.54014559,0.354581352,0.456657802,0.042979558,54.9562195,9.035846724
508,508,68.0,33.0,214.0,456.2,32734.0,11094.0,27.4,0.0,"[22640, 34218.1]",40.6,38.2,43.6,"Bradley County, Arkansas",2.39,51.6,17.1,32.8,32.8,9.2,42.1,9.2,47.5,7.6,46.5,48.8,25.2,49.3,32.2,60.59253971,28.95770123,0.0,9.07549527,46.67246629,5.141916907
509,509,27.0,15.0,202.4,506.8544143136707,45209.0,27157.0,18.0,0.0,"(37413.8, 40362.7]",44.9,40.7,47.0,"Calhoun County, Arkansas",2.4,55.7,9.4,49.3,40.4,3.9,35.3,12.3,51.4,7.2,57.1,48.8,36.4,41.8,18.8,76.39656816,22.17349857,0.209723546,0.057197331,53.92941176,3.101503759
510,510,146.0,66.0,167.6,380.4,45209.0,27704.0,17.9,0.0,"(34218.1, 37413.8]",44.2,43.7,44.9,"Carroll County, Arkansas",2.49,52.4,23.0,34.95140260766503,40.4,4.2,35.0,10.5,5.372916101,7.6,54.4,37.9,32.0,36.3,24.3,94.36222182,0.564501538,0.383571558,0.933598697,54.6597431,6.345497034
511,511,63.0,38.0,229.0,403.9,29541.0,11027.0,32.1,544.1189807,"[22640, 34218.1]",43.4,40.6,46.0,"Chicot County, Arkansas",2.36,44.9,16.7,38.3,40.4,2.3,44.6,8.0,5.372916101,11.5,40.4,48.8,22.7,56.4,38.0,42.82568484,53.91526469,0.27305558,2.017087994,41.81254155,9.349593496
512,512,104.0,46.0,160.48900375100473,401.9,38504.0,22633.0,21.5,0.0,"(37413.8, 40362.7]",34.0,32.6,35.6,"Clark County, Arkansas",2.28,43.1,17.1,34.95140260766503,40.4,5.8,33.6,14.1,51.8,7.6,65.3,48.7,41.2,35.9,19.1,83.66344325493273,23.91543229,0.835128126,0.492286053,44.1308605,3.697749196
513,513,76.0,27.0,137.6,398.5,35049.0,13170.0,25.0,0.0,"(34218.1, 37413.8]",44.9,39.5,47.1,"Choctaw County, Alabama",2.37,48.3,17.4,43.1,40.4,2.8,36.8,7.4,40.4,7.6,56.0,39.9,34.3,44.8,24.2,55.89399029,43.30720418,0.0,0.014930944,45.20179372,4.317548747
514,514,98.0,54.0,172.98789854425291,433.2,33826.0,15109.0,19.9,0.0,"(42724.4, 45201]",43.8,42.8,45.5,"Clay County, Arkansas",2.31,52.3,18.4,48.9,40.4,1.8,35.3,7.5,50.2,9.5,53.8,36.1,41.2,46.8,18.8,96.37012987,2.313187763,0.090909091,0.8458260390000001,48.75207987,8.81166615
515,515,189.0,83.0,184.009288202197,460.8,40555.0,25467.0,15.2,0.0,"(40362.7, 42724.4]",47.1,46.1,48.8,"Cleburne County, Arkansas",2.5,57.0,15.9,47.6,40.4,3.8,39.2,10.6,45.5,10.2,58.6,38.7,28.9,44.1,18.8,97.20353156,0.51728832,0.280035782,0.260588853,55.42975288,4.101603165
516,516,51.0,18.0,163.4,462.3,43201.0,8311.0,16.6,0.0,"(42724.4, 45201]",41.0,41.6,42.9,"Cleburne County, Arkansas",2.53,52.4,21.1,27.2,40.4,2.5,35.3,10.8,5.372916101,9.7,59.5,44.5,39.3,42.3,24.7,86.70975323,10.98707403,0.105757932,0.17626322,58.39832034,5.372916101
518,518,120.0,47.0,167.2,443.9,42348.0,21019.0,18.3,47.57600266,"(40362.7, 42724.4]",40.7,38.9,42.4,"Conway County, Arkansas",2.5,52.4,17.1,34.95140260766503,40.4,4.2,42.1,11.1,49.5,8.1,58.3,43.5,37.1,42.3,24.3,83.66344325493273,12.03694931,0.052108006,0.8458260390000001,49.95216455,5.789245447
519,519,374.0,187.0,191.0,387.1,42851.0,104354.0,22.3,402.4761868,"(42724.4, 45201]",33.5,32.2,35.1,"Craighead County, Arkansas",2.5,52.4,7.8,26.9,40.4,10.7,35.3,16.1,57.6,7.5,58.2,45.5,38.0,37.8,23.7,81.33203167,13.66742597,1.233618318,1.059077597,46.27621114,5.052358022
520,520,367.16,134.0,175.62344824506565,439.8,43466.0,61703.0,16.6,0.0,"(42724.4, 45201]",38.8,37.9,39.8,"Crawford County, Arkansas",2.58,58.0,15.7,46.0,36.6,1.6,38.7,10.1,52.5,7.9,57.4,44.9,40.1,38.5,24.0,83.66344325493273,1.13202047,1.65349485,1.196799896,56.79732758,5.975420257
521,521,190.0,69.34306569343065,242.9,389.9,35455.0,48963.0,27.3,0.0,"(34218.1, 37413.8]",34.6,33.4,42.4,"Crittenden County, Arkansas",2.67,40.3,17.0,39.7,40.4,4.0,36.3,11.7,54.6,9.9,52.0,42.6,41.2,42.1,29.6,45.5681704,50.8509997,0.630965538,0.817843866,38.6145629,7.947176973
522,522,93.0,51.0,230.9,578.2247246295778,38597.0,17284.0,22.3,0.0,"(37413.8, 40362.7]",40.1,39.5,41.8,"Cross County, Arkansas",2.49,53.0,16.4,55.1,21.6,6.8,45.8,9.1,52.0,8.6,54.2,42.3,37.3,42.9,27.5,74.87261693,23.02627812,0.618308811,0.223278182,49.56634866,3.788634098
523,523,53.0,19.343065693430656,250.0,472.7,34018.0,7604.0,15.9,0.0,"(42724.4, 45201]",43.4,41.4,45.3,"Dallas County, Arkansas",2.26,52.3,17.1,43.5,40.4,0.6,50.5,9.4,48.6,8.3,55.1,48.8,36.3,44.5,24.9,55.42704626,2.313187763,2.249618709,0.686324352,46.49014778,1.704199635
524,524,146.0,63.0,194.0,453.8,36620.0,24675.0,24.9,0.0,"(34218.1, 37413.8]",41.1,40.0,42.3,"Dallas County, Arkansas",2.57,45.5,23.5,34.95140260766503,40.4,1.1,43.9,8.4,40.5,7.6,56.0,48.8,36.7,43.2,24.3,53.5580375,45.25727962,0.358994815,0.095731951,46.62232384,2.570564516
525,525,73.0,31.0,181.9327944985264,455.6,33028.0,11965.0,27.3,0.0,"[22640, 34218.1]",39.4,39.5,39.3,"Desha County, Arkansas",2.5,52.4,21.4,45.8,32.3,5.3,40.4,7.5,45.2,17.7,44.0,30.1,25.2,52.5,32.7,49.88286614,2.313187763,0.056547379,0.807819695,51.63756371,5.621925509
526,526,98.0,42.0,182.01265964097524,455.8,36801.0,18778.0,24.0,0.0,"(34218.1, 37413.8]",37.5,34.1,39.3,"Drew County, Arkansas",2.43,52.4,4.8,25.0,62.4,7.7,35.5,13.6,48.7,14.3,54.0,42.2,33.6,40.6,26.0,83.66344325493273,28.7886873,0.266808965,0.8458260390000001,50.42384468,4.350706714
527,527,455.0,173.0,179.29724479771366,449.0,51436.0,27157.0,14.7,0.0,"(42724.4, 45201]",31.6,31.1,32.1,"Faulkner County, Arkansas",2.65,49.0,17.1,23.8,40.4,10.9,35.3,18.0,61.0,6.6,69.0,48.8,44.6,29.0,16.4,84.09626036,11.30187778,1.271126082,0.8458260390000001,51.07628923,5.372916101
528,528,92.0,48.0,201.6,396.3,40404.0,17702.0,17.5,0.0,"(40362.7, 42724.4]",40.4,39.2,41.6,"Franklin County, Arkansas",2.58,55.1,20.6,40.6,40.4,1.4,35.3,8.0,5.372916101,11.0,55.8,48.8,36.7,42.9,26.4,94.81137356,0.912347476,0.291055636,0.106347252,54.21580189,7.574180115
529,529,78.0,35.0,175.0,394.1,33347.0,12204.0,22.6,0.0,"[22640, 34218.1]",48.0,46.4,48.7,"Fulton County, Arkansas",2.27,62.2,19.8,34.95140260766503,36.2,1.0,43.0,7.3,44.9,7.6,55.7,37.1,29.5,48.6,25.6,96.96498691,0.122709424,1.505235602,0.0,58.26415094,8.096280088
530,530,665.0,292.0,196.4,464.4,45209.0,97177.0,18.7,421.9105344,"(40362.7, 42724.4]",44.1,42.4,45.6,"Garland County, Arkansas",2.35,52.4,17.1,34.8,43.6,4.5,35.3,13.2,50.2,9.2,56.3,48.8,30.2,36.3,23.6,85.25692596,8.349320296,0.63122718,3.033397281,47.04144949,3.943233157
532,532,197.0,94.0,194.5,414.1,45209.0,44196.0,16.3,0.0,"(40362.7, 42724.4]",38.3,37.1,39.5,"Greene County, Arkansas",2.56,53.1,20.5,40.2,40.4,3.5,43.1,10.2,52.0,9.0,58.7,48.8,41.2,41.1,23.6,96.22193536,0.917431193,0.133696003,0.786040293,53.29097231,5.372916101
533,533,102.0,50.0,185.0,380.6,33136.0,22084.0,24.4,0.0,"[22640, 34218.1]",39.1,37.6,39.8,"Hempstead County, Arkansas",2.81,45.3,26.3,38.3,40.4,4.6,38.0,7.7,51.0,7.6,48.2,35.8,30.3,44.6,30.3,65.41905444,29.81733524,0.026862464,2.001253582,46.37607056,6.208291203
534,534,174.0,63.50364963503649,200.3,501.5955493430249,37831.0,33426.0,18.7,0.0,"(37413.8, 40362.7]",40.9,38.8,42.5,"Hot Spring County, Arkansas",2.59,52.7,13.9,38.1,40.4,2.9,42.1,8.5,49.5,7.6,58.1,48.8,35.7,43.2,23.5,85.80561892,11.65506063,0.550847458,0.252131108,51.63756371,3.906472769
535,535,87.0,31.751824817518244,190.8,477.8054459043892,35940.0,13555.0,19.5,0.0,"(34218.1, 37413.8]",43.8,43.2,45.1,"Hot Spring County, Arkansas",2.45,52.4,18.9,40.0,40.4,3.4,36.3,5.8,47.4,9.4,60.3,40.6,34.2,42.5,21.6,83.66344325493273,14.50099727,0.0,1.418334934,50.80273113,5.245114844
536,536,71.0,37.0,220.6,434.6,45209.0,13300.0,18.8,0.0,"(34218.1, 37413.8]",38.6,38.2,39.3,"Howard County, Arkansas",2.65,48.0,22.5,34.95140260766503,40.4,5.4,33.5,9.5,5.372916101,8.5,51.6,48.8,32.9,42.4,26.7,67.66506824,21.80007377,0.022132055,9.111029141,47.25688255,5.693717277
537,537,196.0,77.0,170.1,438.6,45209.0,37052.0,18.6,0.0,"(40362.7, 42724.4]",38.7,37.5,42.4,"Independence County, Arkansas",2.52,53.2,11.8,30.9,40.4,5.3,35.3,10.4,52.5,6.9,57.6,44.1,41.2,40.3,23.9,94.40625677,2.054016021,0.868694523,0.495237064,51.58730159,4.404237591
538,538,93.0,33.941605839416056,167.71679914262748,420.0,32744.0,27157.0,22.0,0.0,"[22640, 34218.1]",48.1,45.9,42.4,"Izard County, Arkansas",2.28,56.7,21.5,36.5,40.4,0.2,40.0,8.1,5.372916101,10.0,53.1,48.8,28.9,49.3,26.6,96.96587537,1.201780415,0.215133531,0.400593472,55.21715624,4.812157028
539,539,119.0,52.0,233.0,583.4835896002237,32427.0,17338.0,25.1,0.0,"[22640, 34218.1]",41.0,40.2,42.1,"Jackson County, Arkansas",2.25,41.5,19.2,45.2,40.4,5.2,45.3,6.1,38.6,7.9,49.5,35.5,30.5,36.3,18.8,79.58742968,17.33818264,0.2159459,0.636472126,40.52689699,5.670985089
540,540,435.0,175.0,200.50144011788873,502.1,45209.0,71565.0,26.8,0.0,"(42724.4, 45201]",38.5,36.3,40.4,"Jefferson County, Arkansas",2.41,40.0,13.0,34.95140260766503,40.4,3.6,38.7,11.5,48.3,11.2,56.5,48.8,35.4,44.2,27.1,41.5007886,55.58410834,0.80763583,0.8458260390000001,38.21259647,4.806902219
541,541,116.0,52.0,176.9,395.3,34923.0,26141.0,19.7,0.0,"(34218.1, 37413.8]",38.1,36.9,39.0,"Johnson County, Arkansas",2.5,54.6,17.2,38.5,40.7,5.3,35.3,11.5,51.1,6.2,65.0,44.4,38.5,36.3,23.8,91.89355958,1.916698804,0.979560355,2.209795604,54.00059341,8.562113933
542,542,39.0,22.0,145.39449182816827,364.1,32225.0,6996.0,27.5,0.0,"[22640, 34218.1]",45.0,43.3,46.4,"Lafayette County, Arkansas",2.52,41.5,15.4,44.4,40.4,6.5,43.3,9.4,5.372916101,12.5,49.6,48.8,41.2,48.0,26.9,60.88033012,38.19807428,0.247592847,0.041265475,41.97879859,3.516921035
543,543,102.0,51.0,213.5,442.5,34916.0,16779.0,23.0,0.0,"(34218.1, 37413.8]",41.1,38.9,42.9,"Lawrence County, Arkansas",2.45,48.9,14.1,26.0,40.4,4.0,42.7,12.3,47.9,7.6,50.9,35.5,30.9,47.1,27.7,97.2987257,0.89846732,0.076340361,0.035234013,51.63756371,5.841924399
545,545,61.0,29.0,194.4,486.82064299692485,37644.0,13820.0,29.0,0.0,"(37413.8, 40362.7]",37.5,36.3,41.3,"Lincoln County, Arkansas",2.43,37.2,29.3,47.9,40.4,5.3,48.0,6.5,31.2,14.2,65.0,48.8,32.1,46.4,30.1,66.56947803,31.06954914,0.0,0.8458260390000001,49.38118812,8.022922636
546,546,85.0,38.0,196.0,460.7,40418.0,27157.0,17.0,0.0,"(42724.4, 45201]",41.0,39.5,41.5,"Cleburne County, Alabama",2.5,56.7,18.7,42.1,40.4,6.9,38.3,6.9,51.1,8.3,59.9,48.8,38.8,40.4,22.0,83.66344325493273,2.94627383,0.353286229,0.8458260390000001,55.86911357,4.221954162
547,547,68.0,36.0,205.5,392.5,37691.0,12472.0,18.2,0.0,"(37413.8, 40362.7]",41.7,38.5,43.1,"Little River County, Arkansas",2.5,49.1,9.5,37.5,42.3,10.6,40.6,7.1,47.3,8.8,58.8,41.7,36.9,42.0,22.6,73.76572327,2.313187763,0.0,2.625786164,45.9150638,2.657444485
548,548,125.0,66.0,221.2,424.7,36391.0,21714.0,21.1,0.0,"(34218.1, 37413.8]",41.0,42.4,42.4,"Logan County, Arkansas",2.5,50.7,13.8,41.7,40.4,3.3,43.7,9.9,49.4,8.1,57.1,48.8,34.6,44.7,24.6,93.16394709,1.849915913,1.986273351,0.481796282,50.79567894,8.799648892
549,549,331.0,135.0,204.9,492.3,54459.0,71645.0,12.3,125.6193733,"(51046.4, 54545.6]",35.5,34.2,36.5,"Lonoke County, Arkansas",2.7,58.3,12.4,37.9,40.4,5.6,34.0,13.7,59.5,5.9,68.8,52.7,41.4,32.9,18.0,89.32537381,6.085640322,0.646475506,1.459874666,51.63756371,7.028310079
550,550,77.0,39.0,195.3,393.4,39158.0,15767.0,18.0,0.0,"(37413.8, 40362.7]",41.8,39.5,42.6,"Madison County, Arkansas",2.46,62.2,13.9,45.7,40.4,1.8,46.0,12.3,53.9,7.3,56.4,48.8,38.1,38.7,22.9,94.86689594,0.464908929,0.6177557,0.713284932,60.85515936,3.234421365
551,551,126.0,45.98540145985401,213.7,442.0,33181.0,16185.0,20.3,0.0,"(42724.4, 45201]",51.3,39.5,52.1,"Marion County, Arkansas",2.43,52.4,17.1,39.7,44.2,0.8,43.4,9.1,40.6,7.6,56.0,48.8,27.4,52.2,24.0,96.57917122,2.313187763,0.716976546,0.236966825,57.43918818,5.886450714
552,552,206.0,75.18248175182481,212.3,423.4,40877.0,43908.0,15.9,0.0,"(40362.7, 42724.4]",37.8,36.3,40.2,"Miller County, Arkansas",2.5,45.7,18.1,38.2,42.1,1.6,39.3,12.3,53.9,9.6,55.4,41.2,35.0,39.9,23.9,71.41253551,24.91752955,0.114542289,0.8458260390000001,43.88561321,7.403380449
553,553,306.88,112.0,236.4,403.3,33577.0,43738.0,27.1,0.0,"[22640, 34218.1]",35.6,34.0,37.1,"Mississippi County, Arkansas",2.57,45.8,19.8,40.8,40.4,3.1,36.6,12.3,50.3,12.0,49.5,37.0,41.2,45.2,30.0,61.72878031,34.64470399,0.550847458,1.633826676,43.72557027,7.372578522
554,554,61.0,28.0,229.9,515.3,45209.0,7399.0,28.1,0.0,"[22640, 34218.1]",45.2,39.5,46.9,"Monroe County, Arkansas",2.27,42.7,26.4,37.1,34.4,2.1,41.2,7.7,44.9,12.8,42.4,26.7,22.4,56.0,33.5,55.91857902,40.68455854,0.5445352,1.166861144,51.63756371,5.372916101
555,555,58.0,24.0,159.85008261141377,400.3,34597.0,8970.0,20.1,0.0,"(34218.1, 37413.8]",48.5,47.7,49.1,"Montgomery County, Arkansas",2.33,59.8,15.2,45.2,40.4,0.4,37.6,7.9,47.8,4.3,48.6,33.8,24.2,47.0,28.1,94.42209416,0.739371534,0.663259759,0.456670653,55.80678314,4.152249135
556,556,48.0,25.0,210.7,407.9,30935.0,8558.0,15.9,0.0,"[22640, 34218.1]",41.0,39.1,44.5,"Nevada County, Arkansas",2.48,52.5,18.7,56.4,40.4,5.3,35.3,10.0,5.372916101,9.5,48.4,33.0,26.0,47.1,18.8,67.18981008,30.76310702,1.285113158,0.8458260390000001,48.21428571,5.091311566
557,557,250.0,102.0,173.3,430.4,46931.0,51211.0,16.8,0.0,"(45201, 48021.6]",38.8,37.6,39.7,"Coffee County, Alabama",2.62,51.0,19.9,29.3,40.4,8.2,29.5,15.2,5.372916101,7.1,68.1,48.8,33.4,36.3,18.0,76.77658989,17.35123025,1.232214449,0.8458260390000001,49.88517745,4.884815874
558,558,48.0,24.0,203.6,397.4,45209.0,7913.0,20.1,0.0,"(34218.1, 37413.8]",47.7,46.7,49.1,"Newton County, Arkansas",0.0242,56.7,17.1,42.2,40.4,0.0,42.4,9.7,48.7,4.4,51.8,36.6,30.2,48.8,27.8,95.36761053,0.0,0.459513164,0.0,56.58610272,3.53569046
559,559,189.06,69.0,198.5,426.8,34971.0,24358.0,15.9,0.0,"(34218.1, 37413.8]",42.7,41.6,43.6,"Ouachita County, Arkansas",2.34,48.2,14.6,43.6,40.4,3.3,43.2,10.2,52.1,8.3,57.3,40.0,33.9,46.1,25.9,57.15141351,40.18527392,0.155725922,0.187669701,43.8495072,6.041591968
560,560,65.0,29.0,209.9,484.6,40556.0,10189.0,15.9,0.0,"(42724.4, 45201]",43.1,39.5,44.6,"Perry County, Arkansas",2.62,54.3,14.1,34.95140260766503,40.4,2.3,42.1,6.9,50.7,6.8,65.0,44.8,38.5,43.3,18.8,93.67961165,2.077669903,0.087378641,1.650485437,51.63756371,2.85046729
561,561,169.88000000000002,62.0,248.7,622.7998658093375,28171.0,19513.0,35.3,0.0,"[22640, 34218.1]",37.8,35.1,39.6,"Phillips County, Arkansas",2.48,35.7,27.8,34.95140260766503,40.4,6.6,31.7,7.2,45.0,7.6,65.0,27.3,41.2,53.1,36.0,36.74169977,61.5222402,0.117698985,0.068657741,32.75968039,6.831119545
562,562,58.0,27.0,160.4490711797803,401.8,36893.0,10824.0,20.0,0.0,"(34218.1, 37413.8]",41.0,41.2,41.7,"Pike County, Arkansas",2.5,56.9,18.5,40.4,40.4,4.5,35.6,8.4,51.0,6.6,48.7,48.8,28.4,46.5,30.0,89.2847479,3.13881122,0.550847458,0.8458260390000001,52.49138921,8.52225021
563,563,145.0,76.0,247.1,618.7931115459883,35851.0,24040.0,21.9,0.0,"(34218.1, 37413.8]",40.2,38.7,41.9,"Poinsett County, Arkansas",2.57,52.4,21.9,35.2,40.4,3.1,42.6,6.1,47.6,10.0,43.7,30.7,25.6,36.3,18.8,89.34737712,8.269310202,0.550847458,0.718711276,46.89855697,7.948482061
564,564,116.0,57.0,187.2,468.7902488118535,33127.0,20216.0,22.0,0.0,"(42724.4, 45201]",43.1,42.4,44.8,"Polk County, Arkansas",2.56,51.3,19.2,34.95140260766503,40.6,0.8,39.0,7.8,46.3,9.0,47.1,29.0,22.5,36.3,18.8,92.74700452,0.206246317,0.427224514,2.175407582,49.52597649,6.71641791
565,565,378.12,138.0,207.1,475.7,39909.0,27157.0,18.3,0.0,"(37413.8, 40362.7]",35.2,34.2,36.5,"Pope County, Arkansas",2.62,51.5,17.1,25.2,58.7,5.7,33.2,13.4,54.8,7.6,61.3,48.8,41.2,36.2,21.6,91.03931243,2.313187763,0.71940156,1.666401401,51.63756371,5.167133642
566,566,55.0,25.0,196.7,449.5,39896.0,8291.0,18.7,0.0,"(37413.8, 40362.7]",45.4,44.9,46.7,"Prairie County, Arkansas",2.16,56.5,26.5,34.95140260766503,36.4,6.2,35.3,12.3,50.9,6.2,65.0,39.1,30.7,47.1,28.7,86.12235182,12.3184956,0.119019281,0.3808617,50.31364349,7.01754386
567,567,1908.0,739.0,182.7,472.3,45698.0,392664.0,16.1,644.3167696,"(45201, 48021.6]",36.4,34.8,37.9,"Prairie County, Arkansas",2.5,43.5,17.1,31.0,40.4,11.5,27.0,20.7,5.372916101,7.5,64.2,50.8,43.6,33.7,19.7,58.6265536,35.70146211,0.550847458,1.112781493,40.67557054,5.116648446
